minute,reserve0,reserve1
2025-01-04 05:12:00.000 UTC,24178312459955,6735104602737128948612
2025-01-04 05:13:00.000 UTC,24175702942961,6735833775110148510009
2025-01-04 05:15:00.000 UTC,24175176512001,6735980893841986617504
2025-01-04 05:17:00.000 UTC,24175283740273,6735951417895617448721
2025-01-04 05:18:00.000 UTC,24175428991574,6735911068228854093865
2025-01-04 05:19:00.000 UTC,24175557036036,6735875498887768535012
2025-01-04 05:23:00.000 UTC,24182196928537,6734031524626588375042
2025-01-04 05:24:00.000 UTC,24180204780545,6734589219104069252162
2025-01-04 05:25:00.000 UTC,24180945396634,6734383570308737809954
2025-01-04 05:26:00.000 UTC,24181145396634,6734328037946841259703
2025-01-04 05:28:00.000 UTC,24183282499742,6733734703258854195854
2025-01-04 05:29:00.000 UTC,24180874087187,6734407400649345127851
2025-01-04 05:31:00.000 UTC,24180511819461,6734508597823235111748
2025-01-04 05:32:00.000 UTC,24169976410792,6737452923954744450454
2025-01-04 05:33:00.000 UTC,24170340452481,6737351752201865409374
2025-01-04 05:37:00.000 UTC,24170340452482,6737351752201865410631
2025-01-04 05:38:00.000 UTC,24170444388158,6737322867732346229131
2025-01-04 05:39:00.000 UTC,24170522993158,6737301023004057692594
2025-01-04 05:40:00.000 UTC,24171239934223,6737101787984713607351
2025-01-04 05:41:00.000 UTC,24167436985404,6738165117426624594229
2025-01-04 05:42:00.000 UTC,24166790623524,6738345877807248561075
2025-01-04 05:43:00.000 UTC,24166522238452,6738420936732557694306
2025-01-04 05:44:00.000 UTC,24166046519580,6738553984549225047738
2025-01-04 05:45:00.000 UTC,24166066459580,6738548441087416390031
2025-01-04 05:46:00.000 UTC,24167286213399,6738209358194394009078
2025-01-04 05:48:00.000 UTC,24167806619649,6738064699362672677286
2025-01-04 05:51:00.000 UTC,24168417576826,6737894877764778693027
2025-01-04 05:56:00.000 UTC,24168508269182,6737869669657834939424
2025-01-04 05:57:00.000 UTC,24166208622418,6738512771982784979000
2025-01-04 05:58:00.000 UTC,24165805989504,6738625381965246950363
2025-01-04 05:59:00.000 UTC,24166955195583,6738305902827040024914
2025-01-04 06:00:00.000 UTC,24167198065147,6738238389006312404417
2025-01-04 06:02:00.000 UTC,24167044538459,6738281324015493333052
2025-01-04 06:03:00.000 UTC,24167644538459,6738114537380297068530
2025-01-04 06:04:00.000 UTC,24168188949779,6737963210312850273905
2025-01-04 06:05:00.000 UTC,24170671391658,6737273265615499817692
2025-01-04 06:06:00.000 UTC,24170867892068,6737218827835383710582
2025-01-04 06:07:00.000 UTC,24170966892068,6737191316163173649962
2025-01-04 06:08:00.000 UTC,24166279602001,6738501996165548217456
2025-01-04 06:09:00.000 UTC,24166699915833,6738385149889625933265
2025-01-04 06:11:00.000 UTC,24183398045122,6733746406670174183481
2025-01-04 06:12:00.000 UTC,24183362034388,6733756914325784424435
2025-01-04 06:13:00.000 UTC,24183254617213,6733786914325784424435
2025-01-04 06:14:00.000 UTC,24183155179459,6733814686031672240119
2025-01-04 06:16:00.000 UTC,24190915675614,6731660942841811864417
2025-01-04 06:17:00.000 UTC,24190660813400,6731732078081477103870
2025-01-04 06:18:00.000 UTC,24194784033617,6730588407672642725935
2025-01-04 06:21:00.000 UTC,24197159033617,6729929768503619599492
2025-01-04 06:22:00.000 UTC,24197654033617,6729792510507909892038
2025-01-04 06:23:00.000 UTC,24197585922324,6729811510507909892038
2025-01-04 06:24:00.000 UTC,24195931366205,6730273090441567229561
2025-01-04 06:26:00.000 UTC,24196108991784,6730223831187725710092
2025-01-04 06:27:00.000 UTC,24193800056038,6730872281818556935221
2025-01-04 06:28:00.000 UTC,24193900056038,6730844544745440814962
2025-01-04 06:31:00.000 UTC,24195164037978,6730494367364721076214
2025-01-04 06:33:00.000 UTC,24197164037978,6729939731743981595065
2025-01-04 06:34:00.000 UTC,24197142637553,6729945701743981595065
2025-01-04 06:37:00.000 UTC,24195959758364,6730275701743981595065
2025-01-04 06:39:00.000 UTC,24194126591276,6730787183090381540310
2025-01-04 06:40:00.000 UTC,24193943479996,6730838278177302881116
2025-01-04 06:41:00.000 UTC,24196443479996,6730144927535818874395
2025-01-04 06:42:00.000 UTC,24195627434401,6730374602728676961067
2025-01-04 06:43:00.000 UTC,24194492492473,6730691268558374977682
2025-01-04 06:46:00.000 UTC,24195974165145,6730280456055163855210
2025-01-04 06:47:00.000 UTC,24197374165145,6729892226860251617794
2025-01-04 06:48:00.000 UTC,24196590389040,6730110877528434304589
2025-01-04 06:51:00.000 UTC,24196804661218,6730051458553586701406
2025-01-04 06:54:00.000 UTC,24195777993269,6730337885346438322215
2025-01-04 06:55:00.000 UTC,24196175993269,6730227510939033501248
2025-01-04 06:56:00.000 UTC,24195519373395,6730410705958417285195
2025-01-04 06:58:00.000 UTC,24195811183645,6730329778278075162035
2025-01-04 06:59:00.000 UTC,24196445504713,6730153868858339259542
2025-01-04 07:00:00.000 UTC,24196645504713,6730098406926045127278
2025-01-04 07:02:00.000 UTC,24196648518258,6730097571247912563337
2025-01-04 07:03:00.000 UTC,24196698897516,6730083600740906549410
2025-01-04 07:04:00.000 UTC,24197008248359,6729997901205087788449
2025-01-04 07:05:00.000 UTC,24196981815526,6730005408903046982657
2025-01-04 07:06:00.000 UTC,24197781432292,6729783763597057685119
2025-01-04 07:07:00.000 UTC,24197889453035,6729753811588856350790
2025-01-04 07:10:00.000 UTC,24198239453035,6729656765367828154120
2025-01-04 07:11:00.000 UTC,24187199994215,6732738961408939862325
2025-01-04 07:12:00.000 UTC,24195059316924,6730560524290156690918
2025-01-04 07:13:00.000 UTC,24195159316924,6730532789945290333455
2025-01-04 07:14:00.000 UTC,24195743001259,6730372286802476440760
2025-01-04 07:15:00.000 UTC,24202395177842,6728529418251761027808
2025-01-04 07:16:00.000 UTC,24204395177842,6727975110240516164290
2025-01-04 07:17:00.000 UTC,24204357734769,6727985549438727485025
2025-01-04 07:18:00.000 UTC,24206293472769,6727449137336123160233
2025-01-04 07:19:00.000 UTC,24207502285531,6727114206845873719597
2025-01-04 07:20:00.000 UTC,24207160143014,6727209573565745378017
2025-01-04 07:21:00.000 UTC,24207344932635,6727158442157015363555
2025-01-04 07:24:00.000 UTC,24206736521564,6727328031033747716098
2025-01-04 07:26:00.000 UTC,24204294780400,6728008729305223766482
2025-01-04 07:27:00.000 UTC,24205051556405,6727799007741715718435
2025-01-04 07:30:00.000 UTC,24204450056405,6727966702026755818035
2025-01-04 07:31:00.000 UTC,24204650056405,6727911276453962441583
2025-01-04 07:32:00.000 UTC,24205926876963,6727557455442310721185
2025-01-04 07:33:00.000 UTC,24206512788525,6727395404622189680615
2025-01-04 07:34:00.000 UTC,24206889560276,6727291714114130995966
2025-01-04 07:38:00.000 UTC,24207346930494,6727164990914809284040
2025-01-04 07:39:00.000 UTC,24208073142305,6726963789809680134290
2025-01-04 07:40:00.000 UTC,24207929628491,6727003789809680134290
2025-01-04 07:41:00.000 UTC,24208910969183,6726732441630617778546
2025-01-04 07:42:00.000 UTC,24208608434762,6726816758401117966563
2025-01-04 07:43:00.000 UTC,24207528040748,6727118717882180829522
2025-01-04 07:44:00.000 UTC,24209264223575,6726638750391145282247
2025-01-04 07:46:00.000 UTC,24209764223575,6726500243068485540697
2025-01-04 07:47:00.000 UTC,24210595413499,6726270285747675245732
2025-01-04 07:48:00.000 UTC,24205954769409,6727564141869812602029
2025-01-04 07:49:00.000 UTC,24205970618703,6727562228600662850477
2025-01-04 07:50:00.000 UTC,24206067138703,6727535483393462509997
2025-01-04 07:51:00.000 UTC,24206563436701,6727397965070460508132
2025-01-04 07:53:00.000 UTC,24203435401377,6728270025532335915638
2025-01-04 07:54:00.000 UTC,24202770179495,6728456340311025544887
2025-01-04 07:55:00.000 UTC,24202854660134,6728432924931636118820
2025-01-04 07:56:00.000 UTC,24202954660134,6728405208283799083024
2025-01-04 08:00:00.000 UTC,24202891701140,6728422763553410948703
2025-01-04 08:01:00.000 UTC,24201918903030,6728694026846702715610
2025-01-04 08:04:00.000 UTC,24201583176002,6728787648897697870387
2025-01-04 08:07:00.000 UTC,24201420686627,6728832962206103441434
2025-01-04 08:08:00.000 UTC,24202102059630,6728644090555137296329
2025-01-04 08:09:00.000 UTC,24199352976385,6729419799793300791475
2025-01-04 08:10:00.000 UTC,24199599843888,6729351356872806252279
2025-01-04 08:11:00.000 UTC,24199492284218,6729381356872806252279
2025-01-04 08:12:00.000 UTC,24199742284218,6729312046285301469335
2025-01-04 08:13:00.000 UTC,24199738698839,6729313046285301469335
2025-01-04 08:14:00.000 UTC,24196324699600,6730266139373017857907
2025-01-04 08:15:00.000 UTC,24195866712939,6730394108259681097370
2025-01-04 08:19:00.000 UTC,24196661877315,6730173635698837214090
2025-01-04 08:21:00.000 UTC,24191243352332,6731686924464169818101
2025-01-04 08:24:00.000 UTC,24191451514832,6731629173445786991531
2025-01-04 08:25:00.000 UTC,24191551514832,6731601430560569235735
2025-01-04 08:28:00.000 UTC,24191237269169,6731689137599239058810
2025-01-04 08:29:00.000 UTC,24195442105978,6730524100141446236654
2025-01-04 08:30:00.000 UTC,24194661760071,6730741831672911368740
2025-01-04 08:32:00.000 UTC,24194668770386,6730740046105781867991
2025-01-04 08:33:00.000 UTC,24195723048952,6730447647831527793601
2025-01-04 08:35:00.000 UTC,24195686681012,6730457794641881876688
2025-01-04 08:36:00.000 UTC,24195584313323,6730486996317536735910
2025-01-04 08:37:00.000 UTC,24195844862483,6730415054216814318984
2025-01-04 08:38:00.000 UTC,24195755257430,6730440054216814318984
2025-01-04 08:39:00.000 UTC,24206383257430,6727493863889955974949
2025-01-04 08:40:00.000 UTC,24204328132430,6728066796263068044023
2025-01-04 08:41:00.000 UTC,24153558498567,6713954382731705129413
2025-01-04 08:42:00.000 UTC,24153458006948,6713982731829098744814
2025-01-04 08:44:00.000 UTC,24152439869004,6714266609135164077548
2025-01-04 08:45:00.000 UTC,24152137174431,6714351011087576100934
2025-01-04 08:46:00.000 UTC,24151621684011,6714494951879434722297
2025-01-04 08:47:00.000 UTC,24149607689768,6715056602649209511722
2025-01-04 08:48:00.000 UTC,24149589857094,6715061576139123056391
2025-01-04 08:49:00.000 UTC,24150370726439,6714845464554455481758
2025-01-04 08:50:00.000 UTC,24150192962992,6714895039554455481758
2025-01-04 08:51:00.000 UTC,24150282152992,6714870315007266135586
2025-01-04 08:52:00.000 UTC,24150230876908,6714884615007266135586
2025-01-04 08:53:00.000 UTC,24150836416627,6714717255007000977402
2025-01-04 08:54:00.000 UTC,24151796768669,6714453469879738555567
2025-01-04 08:56:00.000 UTC,24150812945646,6714727817222332542706
2025-01-04 08:57:00.000 UTC,24151312945646,6714589220532690300411
2025-01-04 09:00:00.000 UTC,24144095563317,6716602795462921636808
2025-01-04 09:02:00.000 UTC,24143456409132,6716781270098946509334
2025-01-04 09:03:00.000 UTC,24143222917662,6716846424209951702728
2025-01-04 09:04:00.000 UTC,24141081250375,6717444099836899395027
2025-01-04 09:06:00.000 UTC,24140956580749,6717478894696221769897
2025-01-04 09:07:00.000 UTC,24135575045319,6718981205206998614337
2025-01-04 09:08:00.000 UTC,24135395978069,6719031205206998614337
2025-01-04 09:09:00.000 UTC,24134710085205,6719222853878863397118
2025-01-04 09:12:00.000 UTC,24135171742412,6719095256582015584183
2025-01-04 09:15:00.000 UTC,24135092454003,6719118147043605647070
2025-01-04 09:16:00.000 UTC,24130346627052,6720443923973564560257
2025-01-04 09:17:00.000 UTC,24129272729918,6720743923973564560257
2025-01-04 09:18:00.000 UTC,24129386483658,6720712335261644359099
2025-01-04 09:19:00.000 UTC,24129406897501,6720706666494869899169
2025-01-04 09:21:00.000 UTC,24130519987561,6720397644363003319098
2025-01-04 09:22:00.000 UTC,24130574084378,6720382623524031977437
2025-01-04 09:23:00.000 UTC,24129589502825,6720657829012913074135
2025-01-04 09:27:00.000 UTC,24128107033283,6721072119095036310784
2025-01-04 09:28:00.000 UTC,24127913491751,6721126277215957874157
2025-01-04 09:29:00.000 UTC,24126775043592,6721444375174035965365
2025-01-04 09:30:00.000 UTC,24127211498919,6721323150659877381875
2025-01-04 09:31:00.000 UTC,24126631806091,6721485130456440392838
2025-01-04 09:32:00.000 UTC,24126858778122,6721422186981765027393
2025-01-04 09:34:00.000 UTC,24125944763646,6721677595138037563924
2025-01-04 09:35:00.000 UTC,24125827747052,6721710295138037563924
2025-01-04 09:36:00.000 UTC,24126327747052,6721571410645313117607
2025-01-04 09:37:00.000 UTC,24125519882226,6721797165805522303566
2025-01-04 09:40:00.000 UTC,24125412531310,6721827165805522303566
2025-01-04 09:42:00.000 UTC,24125835948503,6721709579154351364539
2025-01-04 09:43:00.000 UTC,24124729769342,6722018713743721447596
2025-01-04 09:45:00.000 UTC,24125225394342,6721881031882771085026
2025-01-04 09:46:00.000 UTC,24125888912625,6721696719047972281138
2025-01-04 09:50:00.000 UTC,24125420205938,6721827700565886479300
2025-01-04 09:51:00.000 UTC,24126070205938,6721647145641016796583
2025-01-04 09:53:00.000 UTC,24124246609292,6722157027486334343297
2025-01-04 09:55:00.000 UTC,24124306609292,6722140358844084965523
2025-01-04 09:56:00.000 UTC,24124368549292,6722123151335935806160
2025-01-04 09:57:00.000 UTC,24124366619946,6722123690555505973934
2025-01-04 09:58:00.000 UTC,24124709119946,6722028542445397153018
2025-01-04 09:59:00.000 UTC,24124934350784,6721965973730488379429
2025-01-04 10:01:00.000 UTC,24125201567884,6721891742821556665259
2025-01-04 10:02:00.000 UTC,24125078200711,6721926219644863927964
2025-01-04 10:03:00.000 UTC,24125044923073,6721935519644863927964
2025-01-04 10:05:00.000 UTC,24122803315621,6722562407691177831937
2025-01-04 10:06:00.000 UTC,24119244070108,6723557432566799722484
2025-01-04 10:07:00.000 UTC,24122744070108,6722584829126449375554
2025-01-04 10:08:00.000 UTC,24127755527434,6721192702202659474786
2025-01-04 10:09:00.000 UTC,24130755527434,6720359612047349395209
2025-01-04 10:10:00.000 UTC,24118594888652,6723758226326125727418
2025-01-04 10:11:00.000 UTC,24109962021442,6726172994622962668982
2025-01-04 10:12:00.000 UTC,24108456773871,6726594216965204684406
2025-01-04 10:13:00.000 UTC,24108614773871,6726550265310935308560
2025-01-04 10:14:00.000 UTC,24108690324315,6726529249267529272919
2025-01-04 10:16:00.000 UTC,24103918091085,6727865013758720471531
2025-01-04 10:18:00.000 UTC,24102989606851,6728124961310262946090
2025-01-04 10:19:00.000 UTC,24102835622431,6728168074239955644091
2025-01-04 10:20:00.000 UTC,24102978622431,6728128276599895798897
2025-01-04 10:21:00.000 UTC,24101191036952,6728628803503917119312
2025-01-04 10:22:00.000 UTC,24104838036952,6727613832883250512231
2025-01-04 10:23:00.000 UTC,24105011193683,6727565650501604909601
2025-01-04 10:25:00.000 UTC,24102565793213,6728250270375685935895
2025-01-04 10:26:00.000 UTC,24102949175423,6728143681454361804125
2025-01-04 10:29:00.000 UTC,24102754508175,6728198185195382711622
2025-01-04 10:34:00.000 UTC,24100533939252,6728819971627106153740
2025-01-04 10:35:00.000 UTC,24100530289074,6728820993816087908642
2025-01-04 10:37:00.000 UTC,24099876741560,6729004017023729222578
2025-01-04 10:38:00.000 UTC,24098229860509,6729465495302041248892
2025-01-04 10:39:00.000 UTC,24098566352985,6729371812495412510729
2025-01-04 10:42:00.000 UTC,24099556777957,6729096677463330098149
2025-01-04 10:44:00.000 UTC,24101405279014,6728582125379547935953
2025-01-04 10:45:00.000 UTC,24101228340165,6728631838108368014283
2025-01-04 10:46:00.000 UTC,24100945110688,6728711149575895780861
2025-01-04 10:47:00.000 UTC,24100942817983,6728712125452785734194
2025-01-04 10:48:00.000 UTC,24102324386583,6728327586186743321515
2025-01-04 10:49:00.000 UTC,24102084330069,6728394801908210239631
2025-01-04 10:50:00.000 UTC,24100176560564,6728929024176142520592
2025-01-04 10:51:00.000 UTC,24099963725096,6728988628587477432387
2025-01-04 10:52:00.000 UTC,24100137395417,6728940283644693141430
2025-01-04 10:53:00.000 UTC,24100187200081,6728926419552627348430
2025-01-04 10:54:00.000 UTC,24098061132345,6729521870026296926456
2025-01-04 10:55:00.000 UTC,24098256187567,6729467563585251687851
2025-01-04 10:56:00.000 UTC,24093092000609,6730914318490120449737
2025-01-04 10:58:00.000 UTC,24093318096652,6730851343866594896875
2025-01-04 10:59:00.000 UTC,24093818096652,6730712082849916296299
2025-01-04 11:00:00.000 UTC,24093150932672,6730899023973604027764
2025-01-04 11:01:00.000 UTC,24093550932672,6730787613137071266532
2025-01-04 11:04:00.000 UTC,24095050932672,6730369855366669234511
2025-01-04 11:05:00.000 UTC,24096200057672,6730049853255582448133
2025-01-04 11:06:00.000 UTC,24095954567660,6730119453752499429566
2025-01-04 11:07:00.000 UTC,24096103255160,6730078049439516738044
2025-01-04 11:09:00.000 UTC,24096307662660,6730021129871556835582
2025-01-04 11:11:00.000 UTC,24096672178987,6729919940278640786788
2025-01-04 11:12:00.000 UTC,24096928227152,6729848980774563579671
2025-01-04 11:13:00.000 UTC,24096461334000,6729981004083271194423
2025-01-04 11:14:00.000 UTC,24096953684379,6729843909228370291334
2025-01-04 11:15:00.000 UTC,24096900136460,6729858909228370291334
2025-01-04 11:16:00.000 UTC,24100283766185,6728916885209856194780
2025-01-04 11:17:00.000 UTC,24100946440221,6728732423508963272225
2025-01-04 11:18:00.000 UTC,24101333612397,6728624705417684906280
2025-01-04 11:21:00.000 UTC,24099328612397,6729186193549283217089
2025-01-04 11:22:00.000 UTC,24099495612397,6729139702833736653318
2025-01-04 11:24:00.000 UTC,24099989612397,6729002183163177974458
2025-01-04 11:25:00.000 UTC,24102389792784,6728334309099795215528
2025-01-04 11:28:00.000 UTC,24102544560284,6728291234663602558739
2025-01-04 11:29:00.000 UTC,24102409489889,6728329053602290448050
2025-01-04 11:32:00.000 UTC,24102373953702,6728339003602290448050
2025-01-04 11:34:00.000 UTC,24101815194611,6728495457921393461046
2025-01-04 11:35:00.000 UTC,24100397014473,6728892585462856981969
2025-01-04 11:36:00.000 UTC,24100305014706,6728918349423674366403
2025-01-04 11:38:00.000 UTC,24101708914706,6728527572591018132767
2025-01-04 11:39:00.000 UTC,24103919539824,6727914018818541933617
2025-01-04 11:41:00.000 UTC,24105960917844,6727345984352856981341
2025-01-04 11:42:00.000 UTC,24106147295975,6727299669721883761197
